title;url;price
Acer Predator Triton 500 SE PT516-51s-7990;https://www.coolblue.nl/en/product/900573/acer-predator-triton-500-se-pt516-51s-7990.html;"<strong class=""sales-price__current js-sales-price-current"">1.999,-</strong>"
HP Pavilion Aero 13-be0971nd;https://www.coolblue.nl/en/product/891938/hp-pavilion-aero-13-be0971nd.html;"<strong class=""sales-price__current js-sales-price-current"">949,-</strong>"
Lenovo IdeaPad 5 14ITL05 82FE00PVMH;https://www.coolblue.nl/en/product/878305/lenovo-ideapad-5-14itl05-82fe00pvmh.html;"<strong class=""sales-price__current js-sales-price-current"">649,-</strong>"
Lenovo IdeaPad 3 Chromebook 14M836 82KN000PMH;https://www.coolblue.nl/en/product/885809/lenovo-ideapad-3-chromebook-14m836-82kn000pmh.html;"<strong class=""sales-price__current js-sales-price-current"">299,-</strong>"
HP 15s-fq4970nd;https://www.coolblue.nl/en/product/891963/hp-15s-fq4970nd.html;"<strong class=""sales-price__current js-sales-price-current"">829,-</strong>"
Asus Vivobook Flip 14 TP1400KA-EC002WS;https://www.coolblue.nl/en/product/898518/asus-vivobook-flip-14-tp1400ka-ec002ws.html;"<strong class=""sales-price__current js-sales-price-current"">429,-</strong>"
HP 15s-fq0901nd;https://www.coolblue.nl/en/product/892686/hp-15s-fq0901nd.html;"<strong class=""sales-price__current js-sales-price-current"">369,-</strong>"
Acer Swift 3 SF314-511-5622;https://www.coolblue.nl/en/product/882456/acer-swift-3-sf314-511-5622.html;"<strong class=""sales-price__current js-sales-price-current"">779,-</strong>"
Acer Aspire 3 A317-52-34HE;https://www.coolblue.nl/en/product/863792/acer-aspire-3-a317-52-34he.html;"<strong class=""sales-price__current js-sales-price-current"">629,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
Apple MacBook Pro 13 inches (2020) MYD92N/A Space Gray;https://www.coolblue.nl/en/product/873119/apple-macbook-pro-13-inches-2020-myd92n-a-space-gray.html;"<strong class=""sales-price__current js-sales-price-current"">1.499,-</strong>"
Medion Erazer Crawler E25 MD62301;https://www.coolblue.nl/en/product/897749/medion-erazer-crawler-e25-md62301.html;"<strong class=""sales-price__current js-sales-price-current"">999,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
Lenovo IdeaPad Gaming 3 15IMH05 81Y40198MH;https://www.coolblue.nl/en/product/879997/lenovo-ideapad-gaming-3-15imh05-81y40198mh.html;"<strong class=""sales-price__current js-sales-price-current"">799,-</strong>"
Medion Erazer Defender P10 MD62237;https://www.coolblue.nl/en/product/877279/medion-erazer-defender-p10-md62237.html;"<strong class=""sales-price__current js-sales-price-current"">1.099,-</strong>"
Asus X515EA-EJ910W;https://www.coolblue.nl/en/product/893940/asus-x515ea-ej910w.html;"<strong class=""sales-price__current js-sales-price-current"">529,-</strong>"
Lenovo IdeaPad 3 15IIL05 81WE00FJMH;https://www.coolblue.nl/en/product/860850/lenovo-ideapad-3-15iil05-81we00fjmh.html;"<strong class=""sales-price__current js-sales-price-current"">549,-</strong>"
Acer Spin 3 SP314-54N-57VR;https://www.coolblue.nl/en/product/857080/acer-spin-3-sp314-54n-57vr.html;"<strong class=""sales-price__current js-sales-price-current"">829,-</strong>"
Asus Vivobook Slate 13 OLED T3300KA-LQ072W;https://www.coolblue.nl/en/product/898533/asus-vivobook-slate-13-oled-t3300ka-lq072w.html;"<strong class=""sales-price__current js-sales-price-current"">699,-</strong>"
Lenovo IdeaPad 5 14ARE05 81YM007EMH;https://www.coolblue.nl/en/product/860795/lenovo-ideapad-5-14are05-81ym007emh.html;"<strong class=""sales-price__current js-sales-price-current"">719,-</strong>"
Lenovo IdeaPad 5 15ALC05 82LN00NJMH;https://www.coolblue.nl/en/product/891618/lenovo-ideapad-5-15alc05-82ln00njmh.html;"<strong class=""sales-price__current js-sales-price-current"">779,-</strong>"
Asus Chromebook CX9400CEA-KC0015;https://www.coolblue.nl/en/product/886182/asus-chromebook-cx9400cea-kc0015.html;"<strong class=""sales-price__current js-sales-price-current"">899,-</strong>"
HP OMEN 15-ek1950nd;https://www.coolblue.nl/en/product/876295/hp-omen-15-ek1950nd.html;"<strong class=""sales-price__current js-sales-price-current"">1.899,-</strong>"
Lenovo ThinkPad P15 G2 - 20YQ000YMH;https://www.coolblue.nl/en/product/889613/lenovo-thinkpad-p15-g2-20yq000ymh.html;"<strong class=""sales-price__current js-sales-price-current"">2.799,-</strong>"
Asus ROG Zephyrus G14 GA401QM-K2341T;https://www.coolblue.nl/en/product/892682/asus-rog-zephyrus-g14-ga401qm-k2341t.html;"<strong class=""sales-price__current js-sales-price-current"">1.899,-</strong>"
MSI Modern 15 A11M-821NL;https://www.coolblue.nl/en/product/892839/msi-modern-15-a11m-821nl.html;"<strong class=""sales-price__current js-sales-price-current"">749,-</strong>"
Asus Zenbook 14 UM425QA-KI163W;https://www.coolblue.nl/en/product/898535/asus-zenbook-14-um425qa-ki163w.html;"<strong class=""sales-price__current js-sales-price-current"">899,-</strong>"
HP 14s-dq2930nd;https://www.coolblue.nl/en/product/873226/hp-14s-dq2930nd.html;"<strong class=""sales-price__current js-sales-price-current"">502,95</strong>"
MSI Modern 15 A11ML-448NL;https://www.coolblue.nl/en/product/882303/msi-modern-15-a11ml-448nl.html;"<strong class=""sales-price__current js-sales-price-current"">586,-</strong>"
Asus TUF Gaming F15 FX506LH-HN004W;https://www.coolblue.nl/en/product/898552/asus-tuf-gaming-f15-fx506lh-hn004w.html;"<strong class=""sales-price__current js-sales-price-current"">849,-</strong>"
Apple MacBook Pro 16 inches (2021) M1 Pro (10-core CPU/16-core GPU) 32GB/1TB Space Gray;https://www.coolblue.nl/en/product/894444/apple-macbook-pro-16-inches-2021-m1-pro-10-core-cpu-16-core-gpu-32gb-1tb-space-gray.html;"<strong class=""sales-price__current js-sales-price-current"">3.439,-</strong>"
Asus Vivobook 14 K3400PA-KP115W;https://www.coolblue.nl/en/product/893941/asus-vivobook-14-k3400pa-kp115w.html;"<strong class=""sales-price__current js-sales-price-current"">899,-</strong>"
Lenovo IdeaPad 5 14ALC05 82LM009UMH;https://www.coolblue.nl/en/product/878362/lenovo-ideapad-5-14alc05-82lm009umh.html;"<strong class=""sales-price__current js-sales-price-current"">649,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
Dynabook Satellite Pro C50-J-10S;https://www.coolblue.nl/en/product/901874/dynabook-satellite-pro-c50-j-10s.html;"<strong class=""sales-price__current js-sales-price-current"">729,-</strong>"
Acer Swift 3 SF316-51-771D;https://www.coolblue.nl/en/product/899923/acer-swift-3-sf316-51-771d.html;"<strong class=""sales-price__current js-sales-price-current"">999,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
Lenovo IdeaPad 5 Pro 16ACH6 82L500KPMH;https://www.coolblue.nl/en/product/891628/lenovo-ideapad-5-pro-16ach6-82l500kpmh.html;"<strong class=""sales-price__current js-sales-price-current"">999,-</strong>"
Lenovo IdeaPad 5 Pro 14ACN6 82L700GLMH;https://www.coolblue.nl/en/product/891605/lenovo-ideapad-5-pro-14acn6-82l700glmh.html;"<strong class=""sales-price__current js-sales-price-current"">849,-</strong>"
Asus VivoBook S14 S433EA-AM214T;https://www.coolblue.nl/en/product/874319/asus-vivobook-s14-s433ea-am214t.html;"<strong class=""sales-price__current js-sales-price-current"">729,-</strong>"
Acer Spin 1 SP111-33-C2W8;https://www.coolblue.nl/en/product/896205/acer-spin-1-sp111-33-c2w8.html;"<strong class=""sales-price__current js-sales-price-current"">349,-</strong>"
HP 15s-fq3910nd;https://www.coolblue.nl/en/product/891960/hp-15s-fq3910nd.html;"<strong class=""sales-price__current js-sales-price-current"">419,-</strong>"
Microsoft Surface Laptop 4 13.5 inches R5se - 8GB - 256GB Platinum;https://www.coolblue.nl/en/product/877629/microsoft-surface-laptop-4-13-5-inches-r5se-8gb-256gb-platinum.html;"<strong class=""sales-price__current js-sales-price-current"">899,-</strong>"
Asus Vivobook 15 OLED M513UA-L1376W;https://www.coolblue.nl/en/product/893945/asus-vivobook-15-oled-m513ua-l1376w.html;"<strong class=""sales-price__current js-sales-price-current"">849,-</strong>"
Lenovo IdeaPad 5 14ITL05 82FE0158MH;https://www.coolblue.nl/en/product/893988/lenovo-ideapad-5-14itl05-82fe0158mh.html;"<strong class=""sales-price__current js-sales-price-current"">849,-</strong>"
Medion E4251B-N4020-4-128;https://www.coolblue.nl/en/product/899607/medion-e4251b-n4020-4-128.html;"<strong class=""sales-price__current js-sales-price-current"">299,-</strong>"
Lenovo IdeaPad Flex 3 11IGL05 82B2006NMH;https://www.coolblue.nl/en/product/891586/lenovo-ideapad-flex-3-11igl05-82b2006nmh.html;"<strong class=""sales-price__current js-sales-price-current"">399,-</strong>"
Lenovo IdeaPad 3 Chromebook 14M836 82KN000XMH;https://www.coolblue.nl/en/product/876283/lenovo-ideapad-3-chromebook-14m836-82kn000xmh.html;"<strong class=""sales-price__current js-sales-price-current"">269,-</strong>"
Lenovo IdeaPad 3 14IGL05 81WH0073MH;https://www.coolblue.nl/en/product/891588/lenovo-ideapad-3-14igl05-81wh0073mh.html;"<strong class=""sales-price__current js-sales-price-current"">369,-</strong>"
ConceptD 7 Ezel CC715-71P-73YE;https://www.coolblue.nl/en/product/865770/conceptd-7-ezel-cc715-71p-73ye.html;"<strong class=""sales-price__current js-sales-price-current"">2.699,-</strong>"
HP OMEN 16-c0975nd;https://www.coolblue.nl/en/product/883953/hp-omen-16-c0975nd.html;"<strong class=""sales-price__current js-sales-price-current"">1.849,-</strong>"
ConceptD 3 Pro CN315-72P-7962;https://www.coolblue.nl/en/product/879621/conceptd-3-pro-cn315-72p-7962.html;"<strong class=""sales-price__current js-sales-price-current"">1.549,-</strong>"
Medion Erazer Defender MD62305;https://www.coolblue.nl/en/product/889013/medion-erazer-defender-md62305.html;"<strong class=""sales-price__current js-sales-price-current"">1.499,-</strong>"
Lenovo ThinkPad P17 G2 - 20YU0028MH;https://www.coolblue.nl/en/product/889612/lenovo-thinkpad-p17-g2-20yu0028mh.html;"<strong class=""sales-price__current js-sales-price-current"">2.449,-</strong>"
HP EliteBook 850 G8 - 2Y2S2EA;https://www.coolblue.nl/en/product/889653/hp-elitebook-850-g8-2y2s2ea.html;"<strong class=""sales-price__current js-sales-price-current"">1.659,-</strong>"
HP EliteBook 830 G8 - 35T66EA;https://www.coolblue.nl/en/product/889656/hp-elitebook-830-g8-35t66ea.html;"<strong class=""sales-price__current js-sales-price-current"">1.489,-</strong>"
MSI Summit E14 Flip Evo A12MT-019NL;https://www.coolblue.nl/en/product/900882/msi-summit-e14-flip-evo-a12mt-019nl.html;"<strong class=""sales-price__current js-sales-price-current"">1.749,-</strong>"
;https://www.coolblue.nlhttps://www.coolblue.nl/en/c/app.html;
